feature_type,feature_id,feature_name,index,genome,num_barcodes,num_reads,num_umis,dup_frac,num_barcodes_cells,num_reads_cells,num_umis_cells,dup_frac_cells
Gene Expression,ENSG00000255334,AP000907.2,20605,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000150768,DLAT,20606,GRCh38,204,843,207,0.7544483985765125,194,821,197,0.7600487210718636
Gene Expression,ENSG00000150773,PIH1D2,20607,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000150776,NKAPD1,20608,GRCh38,707,2778,754,0.7285817134629229,685,2712,732,0.7300884955752213
Gene Expression,ENSG00000150779,TIMM8B,20609,GRCh38,1005,4017,1105,0.7249190938511327,972,3950,1071,0.7288607594936709
Gene Expression,ENSG00000204370,SDHD,20610,GRCh38,1519,6623,1663,0.7489053299109165,1464,6496,1608,0.7524630541871922
Gene Expression,ENSG00000150782,IL18,20611,GRCh38,613,2941,736,0.749744984699082,607,2925,730,0.7504273504273504
Gene Expression,ENSG00000254638,AP002884.1,20612,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000150783,TEX12,20613,GRCh38,2,6,2,0.6666666666666667,2,6,2,0.6666666666666667
Gene Expression,ENSG00000197580,BCO2,20614,GRCh38,10,28,10,0.6428571428571428,10,28,10,0.6428571428571428
Gene Expression,ENSG00000150787,PTS,20615,GRCh38,1873,9135,2202,0.7589490968801313,1806,8939,2135,0.7611589663273297
Gene Expression,ENSG00000188771,PLET1,20616,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000268472,AP002884.3,20617,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000250303,LINC02762,20618,GRCh38,53,215,55,0.7441860465116279,45,187,47,0.7486631016042781
Gene Expression,ENSG00000254968,LINC02763,20619,GRCh38,1,2,1,0.5,1,2,1,0.5
Gene Expression,ENSG00000255484,LINC02764,20620,GRCh38,1,4,1,0.75,1,4,1,0.75
Gene Expression,ENSG00000285769,AP003100.2,20621,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000287006,AP003100.3,20622,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000254626,AP003100.1,20623,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000288070,AC016902.1,20624,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000247416,AP000802.1,20625,GRCh38,3,7,3,0.5714285714285714,2,6,2,0.6666666666666667
Gene Expression,ENSG00000149294,NCAM1,20626,GRCh38,80,306,86,0.7189542483660131,69,274,75,0.7262773722627738
Gene Expression,ENSG00000227487,NCAM1-AS1,20627,GRCh38,1,2,1,0.5,1,2,1,0.5
Gene Expression,ENSG00000255129,AP000880.1,20628,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000149292,TTC12,20629,GRCh38,101,455,102,0.7758241758241758,97,440,98,0.7772727272727273
Gene Expression,ENSG00000270179,AP002840.2,20630,GRCh38,1,1,1,0.0,1,1,1,0.0
Gene Expression,ENSG00000170209,ANKK1,20631,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000256757,AP002840.1,20632,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000149295,DRD2,20633,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000166682,TMPRSS5,20634,GRCh38,2,9,2,0.7777777777777778,2,9,2,0.7777777777777778
Gene Expression,ENSG00000086827,ZW10,20635,GRCh38,63,254,64,0.7480314960629921,62,248,63,0.7459677419354839
Gene Expression,ENSG00000256603,AP003170.4,20636,GRCh38,1,1,1,0.0,1,1,1,0.0
Gene Expression,ENSG00000228607,CLDN25,20637,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000048028,USP28,20638,GRCh38,155,689,160,0.7677793904208998,148,674,153,0.7729970326409495
Gene Expression,ENSG00000256452,AP003170.3,20639,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000149305,HTR3B,20640,GRCh38,1,1,1,0.0,1,1,1,0.0
Gene Expression,ENSG00000166736,HTR3A,20641,GRCh38,1,1,1,0.0,1,1,1,0.0
Gene Expression,ENSG00000109906,ZBTB16,20642,GRCh38,786,3761,901,0.7604360542408934,761,3692,876,0.7627302275189599
Gene Expression,ENSG00000286463,AP002755.1,20643,GRCh38,2,10,2,0.8,2,10,2,0.8
Gene Expression,ENSG00000256947,AP002518.2,20644,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000166741,NNMT,20645,GRCh38,23,34,25,0.2647058823529411,2,9,2,0.7777777777777778
Gene Expression,ENSG00000256195,AP002518.1,20646,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000180425,C11orf71,20647,GRCh38,318,1417,321,0.7734650670430487,299,1355,302,0.7771217712177122
Gene Expression,ENSG00000076053,RBM7,20648,GRCh38,1936,9045,2232,0.7532338308457711,1884,8860,2180,0.7539503386004515
Gene Expression,ENSG00000076043,REXO2,20649,GRCh38,863,4457,907,0.7964998878169172,814,4313,857,0.8012984001854857
Gene Expression,ENSG00000095110,NXPE1,20650,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000137634,NXPE4,20651,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000204361,NXPE2,20652,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000182985,CADM1,20653,GRCh38,21,84,22,0.7380952380952381,17,80,18,0.775
Gene Expression,ENSG00000287897,AP000465.1,20654,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000256972,AP000462.3,20655,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000255580,AP000462.1,20656,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000256315,AP000462.2,20657,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000256281,AP003174.2,20658,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000255689,AP003174.1,20659,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000255599,AP000997.2,20660,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000260254,AP000997.3,20661,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000256717,LINC02698,20662,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000288020,AP002991.2,20663,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000246100,LINC00900,20664,GRCh38,5,20,5,0.75,4,19,4,0.7894736842105263
Gene Expression,ENSG00000257067,LINC02703,20665,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000236437,LINC02151,20666,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000237937,LINC02702,20667,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000137656,BUD13,20668,GRCh38,285,1045,290,0.722488038277512,271,1001,276,0.7242757242757243
Gene Expression,ENSG00000226645,AP006216.1,20669,GRCh38,1,2,1,0.5,1,2,1,0.5
Gene Expression,ENSG00000109917,ZPR1,20670,GRCh38,1180,5929,1285,0.7832686793725755,1131,5778,1236,0.7860851505711319
Gene Expression,ENSG00000110243,APOA5,20671,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000236267,AP006216.2,20672,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000285513,AP006216.3,20673,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000110244,APOA4,20674,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000110245,APOC3,20675,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000118137,APOA1,20676,GRCh38,49,90,49,0.4555555555555556,47,87,47,0.45977011494252873
Gene Expression,ENSG00000235910,APOA1-AS,20677,GRCh38,1,2,1,0.5,1,2,1,0.5
Gene Expression,ENSG00000160584,SIK3,20678,GRCh38,511,1819,544,0.7009345794392523,494,1786,527,0.7049272116461367
Gene Expression,ENSG00000224077,AP000936.1,20679,GRCh38,1,1,1,0.0,1,1,1,0.0
Gene Expression,ENSG00000168092,PAFAH1B2,20680,GRCh38,1112,4841,1280,0.7355918198719273,1083,4747,1250,0.7366757952390983
Gene Expression,ENSG00000149577,SIDT2,20681,GRCh38,407,1689,424,0.748963883955003,391,1649,408,0.7525773195876289
Gene Expression,ENSG00000149591,TAGLN,20682,GRCh38,131,348,151,0.5660919540229885,70,260,73,0.7192307692307692
Gene Expression,ENSG00000160613,PCSK7,20683,GRCh38,1221,5312,1402,0.7360692771084337,1157,5089,1335,0.7376694831990568
Gene Expression,ENSG00000167257,RNF214,20684,GRCh38,392,1841,404,0.7805540467137425,380,1804,392,0.7827050997782705
Gene Expression,ENSG00000186318,BACE1,20685,GRCh38,50,234,51,0.782051282051282,49,233,50,0.7854077253218884
Gene Expression,ENSG00000278768,BACE1-AS,20686,GRCh38,2,4,2,0.5,2,4,2,0.5
Gene Expression,ENSG00000276505,AP000892.3,20687,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000110274,CEP164,20688,GRCh38,382,1625,398,0.7550769230769231,362,1556,378,0.7570694087403599
Gene Expression,ENSG00000250699,AP000892.1,20689,GRCh38,1,2,1,0.5,1,2,1,0.5
Gene Expression,ENSG00000177103,DSCAML1,20690,GRCh38,3,15,3,0.8,3,15,3,0.8
Gene Expression,ENSG00000270403,AP001554.1,20691,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000137731,FXYD2,20692,GRCh38,213,1162,299,0.7426850258175559,204,1129,290,0.7431355181576617
Gene Expression,ENSG00000254844,AP000757.2,20693,GRCh38,1,1,1,0.0,1,1,1,0.0
Gene Expression,ENSG00000254528,AP000757.1,20694,GRCh38,58,233,58,0.7510729613733905,54,225,54,0.76
Gene Expression,ENSG00000137726,FXYD6,20695,GRCh38,431,1914,472,0.7533960292580982,411,1874,452,0.7588046958377801
Gene Expression,ENSG00000137747,TMPRSS13,20696,GRCh38,3,3,3,0.0,3,3,3,0.0
Gene Expression,ENSG00000110324,IL10RA,20697,GRCh38,3442,22826,5307,0.7675019714360817,3266,22186,5130,0.7687731001532498
Gene Expression,ENSG00000255274,SMIM35,20698,GRCh38,7,20,7,0.65,7,20,7,0.65
Gene Expression,ENSG00000137648,TMPRSS4,20699,GRCh38,1,1,1,0.0,1,1,1,0.0
Gene Expression,ENSG00000177098,SCN4B,20700,GRCh38,7,21,7,0.6666666666666667,6,16,6,0.625
Gene Expression,ENSG00000149575,SCN2B,20701,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000160593,JAML,20702,GRCh38,1200,6044,1478,0.7554599602911979,1163,5909,1441,0.7561347097647656
Gene Expression,ENSG00000160588,MPZL3,20703,GRCh38,263,1168,271,0.7679794520547945,252,1111,260,0.765976597659766
Gene Expression,ENSG00000149573,MPZL2,20704,GRCh38,20,97,20,0.7938144329896908,19,96,19,0.8020833333333334
Gene Expression,ENSG00000198851,CD3E,20705,GRCh38,5126,52650,12872,0.7555175688509022,4701,51238,12405,0.7578945314024748
Gene Expression,ENSG00000167286,CD3D,20706,GRCh38,3166,21873,4992,0.7717734192840489,3007,21357,4820,0.7743128716580044
Gene Expression,ENSG00000160654,CD3G,20707,GRCh38,1195,6205,1416,0.7717969379532634,1150,6072,1369,0.7745388669301713
Gene Expression,ENSG00000110344,UBE4A,20708,GRCh38,980,4056,1059,0.738905325443787,956,3949,1034,0.7381615598885793
Gene Expression,ENSG00000254873,AP001267.1,20709,GRCh38,12,44,12,0.7272727272727273,9,35,9,0.7428571428571429
Gene Expression,ENSG00000167283,ATP5MG,20710,GRCh38,8658,118525,32538,0.7254756380510441,7949,116252,31748,0.7269036231634725
Gene Expression,ENSG00000269944,AP001267.4,20711,GRCh38,23,30,24,0.19999999999999996,23,30,24,0.19999999999999996
Gene Expression,ENSG00000255384,AP001267.2,20712,GRCh38,5,13,5,0.6153846153846154,5,13,5,0.6153846153846154
Gene Expression,ENSG00000118058,KMT2A,20713,GRCh38,1351,6032,1550,0.7430371352785146,1302,5885,1500,0.7451146983857264
Gene Expression,ENSG00000255435,AP001267.3,20714,GRCh38,9,24,9,0.625,9,24,9,0.625
Gene Expression,ENSG00000172425,TTC36,20715,GRCh38,2,2,2,0.0,2,2,2,0.0
Gene Expression,ENSG00000149582,TMEM25,20716,GRCh38,190,1029,192,0.8134110787172012,180,1011,182,0.8199802176063303
Gene Expression,ENSG00000118096,IFT46,20717,GRCh38,21,69,21,0.6956521739130435,18,54,18,0.6666666666666667
Gene Expression,ENSG00000095139,ARCN1,20718,GRCh38,1031,5396,1137,0.7892883617494441,986,5240,1091,0.791793893129771
Gene Expression,ENSG00000019144,PHLDB1,20719,GRCh38,24,95,24,0.7473684210526316,19,87,19,0.7816091954022988
Gene Expression,ENSG00000255176,AP000941.1,20720,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000118094,TREH,20721,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000255422,AP002954.1,20722,GRCh38,77,307,78,0.745928338762215,76,306,77,0.7483660130718954
Gene Expression,ENSG00000287238,AP002954.2,20723,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000110367,DDX6,20724,GRCh38,3397,19684,4593,0.7666632798211745,3232,19054,4421,0.7679752282985199
Gene Expression,ENSG00000278376,AP004609.3,20725,GRCh38,141,296,144,0.5135135135135135,135,283,138,0.5123674911660777
Gene Expression,ENSG00000160683,CXCR5,20726,GRCh38,227,1128,274,0.7570921985815603,213,1098,260,0.7632058287795993
Gene Expression,ENSG00000245869,AP004609.1,20727,GRCh38,12,49,12,0.7551020408163265,12,49,12,0.7551020408163265
Gene Expression,ENSG00000186174,BCL9L,20728,GRCh38,591,2580,640,0.751937984496124,550,2387,597,0.7498952660242983
Gene Expression,ENSG00000110375,UPK2,20729,GRCh38,8,40,8,0.8,7,33,7,0.7878787878787878
Gene Expression,ENSG00000176302,FOXR1,20730,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000255121,CCDC84-DT,20731,GRCh38,13,46,13,0.7173913043478262,12,45,12,0.7333333333333334
Gene Expression,ENSG00000186166,CCDC84,20732,GRCh38,429,1859,446,0.7600860677783755,413,1772,430,0.7573363431151241
Gene Expression,ENSG00000254428,AP003392.1,20733,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000118181,RPS25,20734,GRCh38,11980,614631,162701,0.7352867004755699,8833,600957,158181,0.7367848281990226
Gene Expression,ENSG00000196655,TRAPPC4,20735,GRCh38,1053,5298,1110,0.7904869762174406,1016,5203,1073,0.7937728233711321
Gene Expression,ENSG00000137700,SLC37A4,20736,GRCh38,71,269,71,0.7360594795539033,67,248,67,0.7298387096774194
Gene Expression,ENSG00000255114,AP003392.3,20737,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000149428,HYOU1,20738,GRCh38,286,1158,303,0.7383419689119171,274,1118,291,0.7397137745974955
Gene Expression,ENSG00000271751,AP003392.4,20739,GRCh38,2,3,2,0.33333333333333337,2,3,2,0.33333333333333337
Gene Expression,ENSG00000272186,AP003392.5,20740,GRCh38,41,84,41,0.5119047619047619,39,79,39,0.5063291139240507
Gene Expression,ENSG00000160695,VPS11,20741,GRCh38,447,1882,465,0.7529224229543039,432,1837,450,0.7550353837778987
Gene Expression,ENSG00000256269,HMBS,20742,GRCh38,247,1209,259,0.7857733664185277,235,1170,247,0.7888888888888889
Gene Expression,ENSG00000188486,H2AFX,20743,GRCh38,2094,12097,2596,0.7854013391750021,1991,11709,2492,0.7871722606541977
Gene Expression,ENSG00000172269,DPAGT1,20744,GRCh38,114,534,115,0.7846441947565543,112,529,113,0.7863894139886578
Gene Expression,ENSG00000172375,C2CD2L,20745,GRCh38,174,788,180,0.7715736040609137,168,758,174,0.7704485488126649
Gene Expression,ENSG00000172273,HINFP,20746,GRCh38,190,668,192,0.7125748502994012,187,661,189,0.7140695915279879
Gene Expression,ENSG00000172350,ABCG4,20747,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000160703,NLRX1,20748,GRCh38,95,359,95,0.7353760445682451,92,354,92,0.7401129943502824
Gene Expression,ENSG00000172367,PDZD3,20749,GRCh38,6,16,6,0.625,5,10,5,0.5
Gene Expression,ENSG00000248712,CCDC153,20750,GRCh38,57,202,59,0.7079207920792079,55,193,57,0.7046632124352332
Gene Expression,ENSG00000110395,CBL,20751,GRCh38,698,3575,791,0.7787412587412588,681,3521,774,0.7801760863391082
Gene Expression,ENSG00000076706,MCAM,20752,GRCh38,11,47,11,0.7659574468085106,10,46,10,0.782608695652174
Gene Expression,ENSG00000173456,RNF26,20753,GRCh38,343,1540,348,0.7740259740259741,334,1514,339,0.7760898282694848
Gene Expression,ENSG00000245385,AP003396.1,20754,GRCh38,1,1,1,0.0,0,0,0,0.0
Gene Expression,ENSG00000223953,C1QTNF5,20755,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000235718,MFRP,20756,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000036672,USP2,20757,GRCh38,19,82,19,0.7682926829268293,18,81,18,0.7777777777777778
Gene Expression,ENSG00000245248,USP2-AS1,20758,GRCh38,5,10,5,0.5,5,10,5,0.5
Gene Expression,ENSG00000254740,AP003396.3,20759,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000154096,THY1,20760,GRCh38,11,11,11,0.0,0,0,0,0.0
Gene Expression,ENSG00000263873,AP003396.5,20761,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000254561,AP003393.1,20762,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000110400,NECTIN1,20763,GRCh38,62,260,68,0.7384615384615385,57,248,63,0.7459677419354839
Gene Expression,ENSG00000255247,NECTIN1-AS1,20764,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000254854,AP003390.1,20765,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000287545,AP001994.2,20766,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000288047,AP001994.3,20767,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000286992,AP001360.3,20768,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000254863,LINC02744,20769,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000255216,AP001360.1,20770,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000286731,AP001360.2,20771,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000137699,TRIM29,20772,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000176984,AP000679.1,20773,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000184232,OAF,20774,GRCh38,322,1392,355,0.7449712643678161,315,1362,348,0.7444933920704846
Gene Expression,ENSG00000137709,POU2F3,20775,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000259541,AP001150.1,20776,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000181264,TLCD5,20777,GRCh38,5,18,5,0.7222222222222222,5,18,5,0.7222222222222222
Gene Expression,ENSG00000196914,ARHGEF12,20778,GRCh38,92,316,93,0.7056962025316456,84,292,85,0.7089041095890412
Gene Expression,ENSG00000149403,GRIK4,20779,GRCh38,23,96,24,0.75,21,90,22,0.7555555555555555
Gene Expression,ENSG00000250493,AP004147.1,20780,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000154114,TBCEL,20781,GRCh38,27,98,28,0.7142857142857143,25,92,26,0.7173913043478262
Gene Expression,ENSG00000109927,TECTA,20782,GRCh38,1,1,1,0.0,1,1,1,0.0
Gene Expression,ENSG00000109929,SC5D,20783,GRCh38,1042,4467,1148,0.7430042534139243,997,4327,1103,0.7450889761959787
Gene Expression,ENSG00000246790,AP000977.1,20784,GRCh38,25,114,25,0.7807017543859649,23,109,23,0.7889908256880733
Gene Expression,ENSG00000137642,SORL1,20785,GRCh38,2179,10510,2770,0.736441484300666,2088,10211,2675,0.7380276172754872
Gene Expression,ENSG00000286044,AP001977.1,20786,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000286023,AP001924.1,20787,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000286497,AP001924.2,20788,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000255248,MIR100HG,20789,GRCh38,1,2,1,0.5,1,2,1,0.5
Gene Expression,ENSG00000259571,BLID,20790,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000255015,AP000755.1,20791,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000255219,AP000755.2,20792,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000154127,UBASH3B,20793,GRCh38,287,1333,303,0.7726931732933233,279,1299,294,0.7736720554272517
Gene Expression,ENSG00000286341,AP002762.3,20794,GRCh38,4,10,4,0.6,2,8,2,0.75
Gene Expression,ENSG00000285909,AP002762.2,20795,GRCh38,7,12,7,0.41666666666666663,7,12,7,0.41666666666666663
Gene Expression,ENSG00000109943,CRTAM,20796,GRCh38,221,848,232,0.7264150943396226,214,833,225,0.7298919567827131
Gene Expression,ENSG00000109944,JHY,20797,GRCh38,49,246,50,0.7967479674796748,46,229,47,0.7947598253275109
Gene Expression,ENSG00000188909,BSX,20798,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000109971,HSPA8,20799,GRCh38,6856,64087,16068,0.7492783247772559,6251,62316,15426,0.7524552281917967
Gene Expression,ENSG00000288061,AP000926.2,20800,GRCh38,12,29,12,0.5862068965517242,12,29,12,0.5862068965517242
Gene Expression,ENSG00000166250,CLMP,20801,GRCh38,6,14,6,0.5714285714285714,6,14,6,0.5714285714285714
Gene Expression,ENSG00000254710,AP001970.1,20802,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000254823,LINC02727,20803,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000023171,GRAMD1B,20804,GRCh38,491,2494,543,0.7822774659182037,477,2448,529,0.7839052287581699
Gene Expression,ENSG00000166257,SCN3B,20805,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000254467,AP002765.1,20806,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000166261,ZNF202,20807,GRCh38,138,548,140,0.7445255474452555,126,514,128,0.7509727626459144
Gene Expression,ENSG00000221931,OR6X1,20808,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000196099,OR6M1,20809,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000204300,TMEM225,20810,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000181518,OR8D4,20811,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000171014,OR4D5,20812,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000181499,OR6T1,20813,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000196248,OR10S1,20814,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000198674,OR10G6,20815,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000254737,OR10G4,20816,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000236981,OR10G9,20817,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000234560,OR10G8,20818,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000182634,OR10G7,20819,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000110002,VWA5A,20820,GRCh38,45,142,46,0.676056338028169,43,140,44,0.6857142857142857
Gene Expression,ENSG00000197309,OR10D3,20821,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000197849,OR8G1,20822,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000255298,OR8G5,20823,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000196341,OR8D1,20824,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000279116,OR8D2,20825,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000284680,OR8B2,20826,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000284609,OR8B3,20827,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000285561,AP001804.1,20828,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000280090,OR8B4,20829,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000197125,OR8B8,20830,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000170953,OR8B12,20831,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000196119,OR8A1,20832,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000154143,PANX3,20833,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000154144,TBRG1,20834,GRCh38,3179,17663,4035,0.7715563607541188,3063,17251,3915,0.7730566343980059
Gene Expression,ENSG00000110013,SIAE,20835,GRCh38,55,222,56,0.7477477477477478,50,202,51,0.7475247524752475
Gene Expression,ENSG00000064199,SPA17,20836,GRCh38,67,248,67,0.7298387096774194,65,243,65,0.7325102880658436
Gene Expression,ENSG00000154146,NRGN,20837,GRCh38,1083,7817,1841,0.7644876551106563,989,7238,1691,0.766371925946394
Gene Expression,ENSG00000255045,AP000866.5,20838,GRCh38,10,31,10,0.6774193548387097,9,30,9,0.7
Gene Expression,ENSG00000019102,VSIG2,20839,GRCh38,8,37,8,0.7837837837837838,8,37,8,0.7837837837837838
Gene Expression,ENSG00000149564,ESAM,20840,GRCh38,62,590,120,0.7966101694915254,56,534,110,0.7940074906367041
Gene Expression,ENSG00000250073,AP000866.2,20841,GRCh38,8,25,8,0.6799999999999999,7,21,7,0.6666666666666667
Gene Expression,ENSG00000120458,MSANTD2,20842,GRCh38,44,213,44,0.7934272300469484,42,208,42,0.7980769230769231
Gene Expression,ENSG00000279342,AP000866.6,20843,GRCh38,9,28,9,0.6785714285714286,9,28,9,0.6785714285714286
Gene Expression,ENSG00000245498,AP000866.1,20844,GRCh38,50,265,50,0.8113207547169812,50,265,50,0.8113207547169812
Gene Expression,ENSG00000154134,ROBO3,20845,GRCh38,242,1059,249,0.7648725212464589,232,1014,239,0.7642998027613412
Gene Expression,ENSG00000254568,AP003501.1,20846,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000154133,ROBO4,20847,GRCh38,2,5,2,0.6,2,5,2,0.6
Gene Expression,ENSG00000254943,AP003501.2,20848,GRCh38,0,0,0,0.0,0,0,0,0.0
Gene Expression,ENSG00000165478,HEPACAM,20849,GRCh38,1,1,1,0.0,0,0,0,0.0
Gene Expression,ENSG00000221932,HEPN1,20850,GRCh38,0,0,0,0.0,0,0,0,0.0
